,Date,Open,High,Low,Close,Adj Close,Volume,CDL3BLACKCROWS,CDLEVENINGSTAR,CDLTASUKIGAP,CDLINVERTEDHAMMER,CDLMATCHINGLOW,CDLABANDONEDBABY,CDLMORNINGSTAR,CDLPIERCING,CDLSTICKSANDWICH,CDLTHRUSTING,CDLGRAVESTONEDOJI,CDLDRAGONFLYDOJI,CDLHAMMER,CDLENGULFING,EMA,Trend
0,1999-12-15 00:00:00-05:00,2.515625,2.59375,2.484375,2.5625,1.9506165981292725,15384800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
1,1999-12-16 00:00:00-05:00,2.539062976837158,2.554687976837158,2.4375,2.4375,1.855465054512024,18852800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2,1999-12-17 00:00:00-05:00,2.4375,2.453125,2.414062976837158,2.429687976837158,1.8495169878005981,20062400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
3,1999-12-20 00:00:00-05:00,2.421875,2.429687976837158,2.25,2.273437976837158,1.7305777072906494,27820000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
4,1999-12-21 00:00:00-05:00,2.273437976837158,2.328125,2.132812976837158,2.171875,1.6532666683197021,41456000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5,1999-12-22 00:00:00-05:00,2.140625,2.375,2.0625,2.328125,1.7722060680389404,57432000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
6,1999-12-23 00:00:00-05:00,2.265625,2.445312976837158,2.265625,2.429687976837158,1.8495169878005981,17885600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
7,1999-12-27 00:00:00-05:00,2.460937976837158,2.523437976837158,2.453125,2.492187976837158,1.8970937728881836,19408800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
8,1999-12-28 00:00:00-05:00,2.492187976837158,2.53125,2.46875,2.46875,1.8792532682418823,10128000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
9,1999-12-29 00:00:00-05:00,2.515625,2.515625,2.46875,2.484375,1.8911467790603638,8956800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4078126907348634,1.0
10,1999-12-30 00:00:00-05:00,2.5,2.539062976837158,2.484375,2.53125,1.9268293380737305,6594400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.430255837873979,1.0
11,1999-12-31 00:00:00-05:00,2.515625,2.585937976837158,2.5,2.554687976837158,1.944669485092163,3789600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4528798631400117,1.0
12,2000-01-03 00:00:00-05:00,2.546875,2.5625,2.476562976837158,2.539062976837158,1.9327770471572876,14484000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4685495201758565,1.0
13,2000-01-04 00:00:00-05:00,2.507812976837158,2.53125,2.328125,2.40625,1.8316768407821655,18216800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.457222334689337,0.0
14,2000-01-05 00:00:00-05:00,2.40625,2.429687976837158,2.335937976837158,2.335937976837158,1.7781537771224976,24022400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4351706332616683,0.0
15,2000-01-06 00:00:00-05:00,2.5,2.59375,2.460937976837158,2.476562976837158,1.8852003812789917,26992000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4426965139117574,1.0
16,2000-01-07 00:00:00-05:00,2.484375,2.601562976837158,2.4375,2.539062976837158,1.9327770471572876,17420000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4602176889891028,1.0
17,2000-01-10 00:00:00-05:00,2.523437976837158,2.539062976837158,2.492187976837158,2.5,1.9030396938323975,15232800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4674508364456296,1.0
18,2000-01-11 00:00:00-05:00,2.5,2.523437976837158,2.453125,2.460937976837158,1.8733055591583252,19578400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.46626668015318,0.0
19,2000-01-12 00:00:00-05:00,2.460937976837158,2.46875,2.4375,2.4375,1.855465054512024,16377600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4610363746707837,0.0
20,2000-01-13 00:00:00-05:00,2.4375,2.460937976837158,2.382812976837158,2.4375,1.855465054512024,18737600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4567570338215505,0.0
21,2000-01-14 00:00:00-05:00,2.429687976837158,2.492187976837158,2.421875,2.460937976837158,1.8733055591583252,9264800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4575172052789336,1.0
22,2000-01-18 00:00:00-05:00,2.429687976837158,2.445312976837158,2.367187976837158,2.382812976837158,1.813835620880127,7888000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.44393461828952,0.0
23,2000-01-19 00:00:00-05:00,2.414062976837158,2.421875,2.296875,2.304687976837158,1.754366159439087,14485600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4186170471163635,0.0
24,2000-01-20 00:00:00-05:00,2.359375,2.375,2.273437976837158,2.3125,1.7603123188018799,9239200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.399323038549752,0.0
25,2000-01-21 00:00:00-05:00,2.28125,2.289062976837158,2.109375,2.15625,1.6413726806640625,43389600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3551279406316152,0.0
