,Date,Open,High,Low,Close,Adj Close,Volume,CDL3BLACKCROWS,CDLEVENINGSTAR,CDLTASUKIGAP,CDLINVERTEDHAMMER,CDLMATCHINGLOW,CDLABANDONEDBABY,CDLMORNINGSTAR,CDLPIERCING,CDLSTICKSANDWICH,CDLTHRUSTING,CDLGRAVESTONEDOJI,CDLDRAGONFLYDOJI,CDLHAMMER,CDLENGULFING,EMA,Trend
0,1999-12-15 00:00:00-05:00,325.5,337.5,315.0,331.5,331.5,280133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
1,1999-12-16 00:00:00-05:00,358.5,365.625,342.0,343.125,343.125,465533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2,1999-12-17 00:00:00-05:00,348.0,348.0,333.0,341.625,341.625,252967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
3,1999-12-20 00:00:00-05:00,348.0,352.125,330.75,336.0,336.0,290450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
4,1999-12-21 00:00:00-05:00,342.375,362.25,339.75,356.25,356.25,523617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5,1999-12-22 00:00:00-05:00,358.125,368.25,339.375,342.0,342.0,337433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
6,1999-12-23 00:00:00-05:00,342.375,344.25,327.0,330.0,330.0,273100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
7,1999-12-27 00:00:00-05:00,345.75,348.0,321.75,326.25,326.25,688283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
8,1999-12-28 00:00:00-05:00,326.25,327.0,310.5,311.25,311.25,499000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
9,1999-12-29 00:00:00-05:00,310.875,319.5,303.0,303.375,303.375,463233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,332.1375,0.0
10,1999-12-30 00:00:00-05:00,303.0,304.5,273.0,280.5,280.5,959100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,322.74886363636364,0.0
11,1999-12-31 00:00:00-05:00,282.375,296.25,280.875,284.25,284.25,410167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,315.7490702479339,0.0
12,2000-01-03 00:00:00-05:00,315.0,318.0,288.0,307.5,307.5,847700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,314.2492392937641,0.0
13,2000-01-04 00:00:00-05:00,308.25,343.5,307.5,324.0,324.0,972750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,316.02210487671607,1.0
14,2000-01-05 00:00:00-05:00,331.5,385.3125,327.75,359.625,359.625,1605417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,323.9499039900404,1.0
15,2000-01-06 00:00:00-05:00,368.25,384.75,326.25,345.0,345.0,1175267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,327.77719417366944,1.0
16,2000-01-07 00:00:00-05:00,358.125,364.5,333.75,343.5,343.5,339417,0,0,0,0,100,0,0,0,0,0,0,0,0,0,330.63588614209317,1.0
17,2000-01-10 00:00:00-05:00,352.125,357.75,317.25,325.5,325.5,2018800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,329.7020886617126,0.0
18,2000-01-11 00:00:00-05:00,322.5,342.0,311.25,316.875,316.875,842983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,327.3698907232194,0.0
19,2000-01-12 00:00:00-05:00,321.75,325.125,306.0,306.75,306.75,283767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,323.620819682634,0.0
20,2000-01-13 00:00:00-05:00,318.65625,319.125,300.0,309.75,309.75,299467,0,0,0,0,0,0,0,0,0,0,0,0,100,0,321.0988524676097,0.0
21,2000-01-14 00:00:00-05:00,315.0,342.0,313.5,341.25,341.25,789733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,324.7626974734988,1.0
22,2000-01-18 00:00:00-05:00,334.5,355.875,333.0,355.125,355.125,572700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,330.28311611468087,1.0
23,2000-01-19 00:00:00-05:00,354.0,377.25,349.875,374.625,374.625,710433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,338.3452768211025,1.0
24,2000-01-20 00:00:00-05:00,370.875,372.0,354.0,371.625,371.625,580500,0,0,0,0,0,0,0,0,0,0,0,100,0,0,344.39613558090207,1.0
25,2000-01-21 00:00:00-05:00,374.25,387.0,369.0,381.0,381.0,825317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,351.05138365710167,1.0
26,2000-01-24 00:00:00-05:00,383.625,386.625,357.0,359.625,359.625,401500,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,352.6102229921741,1.0
27,2000-01-25 00:00:00-05:00,358.875,379.5,336.0,377.625,377.625,414783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,357.15836426632427,1.0
28,2000-01-26 00:00:00-05:00,382.125,408.375,379.5,397.5,397.5,878317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,364.49320712699256,1.0
29,2000-01-27 00:00:00-05:00,406.5,415.5,378.375,384.75,384.75,1031917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,368.1762603766303,1.0
30,2000-01-28 00:00:00-05:00,384.375,385.125,348.0,357.75,357.75,568800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,366.2805766717884,0.0
31,2000-01-31 00:00:00-05:00,358.5,359.25,339.0,348.0,348.0,343917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,362.956835458736,0.0
32,2000-02-01 00:00:00-05:00,350.25,350.25,338.25,343.5,343.5,205517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,359.4192290116931,0.0
33,2000-02-02 00:00:00-05:00,343.5,372.0,343.5,357.375,357.375,390067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,359.0475510095671,0.0
34,2000-02-03 00:00:00-05:00,365.625,370.5,347.25,357.375,357.375,354067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,358.74345082600945,0.0
35,2000-02-04 00:00:00-05:00,369.0,372.0,355.5,362.25,362.25,246950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,359.3810052212805,1.0
36,2000-02-07 00:00:00-05:00,351.75,371.25,348.0,361.5,361.5,329717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,359.7662769992295,1.0
37,2000-02-08 00:00:00-05:00,361.5,362.25,338.25,348.375,348.375,1567083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,357.6951357266423,0.0
38,2000-02-09 00:00:00-05:00,350.625,356.25,339.0,350.625,350.625,529117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,356.4096565036164,0.0
39,2000-02-10 00:00:00-05:00,350.625,351.0,336.0,337.5,337.5,307933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,352.97153713932255,0.0
40,2000-02-11 00:00:00-05:00,339.0,339.75,321.0,323.25,323.25,235717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,347.5676212958094,0.0
41,2000-02-14 00:00:00-05:00,329.625,334.125,323.25,326.25,326.25,228417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,343.69169015111675,0.0
