,Date,Open,High,Low,Close,Adj Close,Volume,CDL3BLACKCROWS,CDLEVENINGSTAR,CDLTASUKIGAP,CDLINVERTEDHAMMER,CDLMATCHINGLOW,CDLABANDONEDBABY,CDLMORNINGSTAR,CDLPIERCING,CDLSTICKSANDWICH,CDLTHRUSTING,CDLGRAVESTONEDOJI,CDLDRAGONFLYDOJI,CDLHAMMER,CDLENGULFING,EMA,Trend
0,2001-07-19 00:00:00-04:00,15.100000381469727,15.289999961853027,15.0,15.170000076293945,11.012788772583008,34994300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
1,2001-07-20 00:00:00-04:00,15.050000190734863,15.050000190734863,14.800000190734863,15.010000228881836,10.896634101867676,9238500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2,2001-07-23 00:00:00-04:00,15.0,15.010000228881836,14.550000190734863,15.0,10.889374732971191,7501000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
3,2001-07-24 00:00:00-04:00,14.949999809265137,14.970000267028809,14.699999809265137,14.859999656677246,10.787739753723145,3537300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
4,2001-07-25 00:00:00-04:00,14.699999809265137,14.949999809265137,14.649999618530273,14.949999809265137,10.853076934814453,4208100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5,2001-07-26 00:00:00-04:00,14.949999809265137,14.989999771118164,14.5,14.5,10.526394844055176,6335300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
6,2001-07-27 00:00:00-04:00,14.510000228881836,14.59000015258789,14.5,14.510000228881836,10.53365421295166,3524000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
7,2001-07-30 00:00:00-04:00,14.5,14.779999732971191,14.5,14.699999809265137,10.671586036682129,3654300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
8,2001-07-31 00:00:00-04:00,14.710000038146973,15.010000228881836,14.600000381469727,14.960000038146973,10.860335350036621,1429000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
9,2001-08-01 00:00:00-04:00,15.0,15.5,14.899999618530273,15.5,11.252352714538574,2087900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.91599998474121,1.0
10,2001-08-02 00:00:00-04:00,15.399999618530273,15.5,15.100000381469727,15.399999618530273,11.179756164550781,1717400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.003999918157405,1.0
11,2001-08-03 00:00:00-04:00,15.399999618530273,15.399999618530273,14.979999542236328,15.149999618530273,10.998269081115723,983600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.0305453182252,1.0
12,2001-08-06 00:00:00-04:00,15.149999618530273,15.220000267028809,15.020000457763672,15.100000381469727,10.961970329284668,777400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.043173511542387,1.0
13,2001-08-07 00:00:00-04:00,15.100000381469727,15.550000190734863,15.100000381469727,15.5,11.252352714538574,788900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.126232873080134,1.0
14,2001-08-08 00:00:00-04:00,15.399999618530273,15.600000381469727,15.0,15.0,10.889374732971191,2190300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.103281441611019,0.0
15,2001-08-09 00:00:00-04:00,15.050000190734863,15.5,15.0,15.5,11.252352714538574,928000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.175412088590834,1.0
16,2001-08-10 00:00:00-04:00,15.399999618530273,15.399999618530273,15.119999885559082,15.1899995803833,11.027305603027344,703300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.178064359825829,1.0
17,2001-08-13 00:00:00-04:00,15.149999618530273,15.34000015258789,14.899999618530273,15.010000228881836,10.896634101867676,1770400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.14750724510874,0.0
18,2001-08-14 00:00:00-04:00,15.050000190734863,15.0600004196167,14.649999618530273,14.699999809265137,10.671586036682129,1000800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.066142256773539,0.0
19,2001-08-15 00:00:00-04:00,14.75,14.899999618530273,14.699999809265137,14.789999961853027,10.736923217773438,530900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.01593456678799,0.0
20,2001-08-16 00:00:00-04:00,14.779999732971191,14.779999732971191,14.050000190734863,14.050000190734863,10.199714660644531,1522700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.840310134778331,0.0
21,2001-08-17 00:00:00-04:00,14.0600004196167,14.800000190734863,13.899999618530273,14.520000457763672,10.540916442871094,2342400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.782072011684757,0.0
22,2001-08-20 00:00:00-04:00,14.600000381469727,15.350000381469727,14.489999771118164,15.350000381469727,11.143460273742676,1434900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.885331715282025,1.0
23,2001-08-21 00:00:00-04:00,15.25,15.600000381469727,15.010000228881836,15.460000038146973,11.223313331604004,1038200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.989816864893834,1.0
24,2001-08-22 00:00:00-04:00,15.319999694824219,15.390000343322754,14.779999732971191,15.34000015258789,11.136201858520508,829000,0,0,0,0,0,0,0,0,0,0,0,100,0,0,15.053486553565481,1.0
25,2001-08-23 00:00:00-04:00,15.449999809265137,15.449999809265137,15.25,15.25,11.0708646774292,470000,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,15.08921627109903,1.0
26,2001-08-24 00:00:00-04:00,15.25,15.479999542236328,15.0,15.399999618530273,11.179756164550781,689000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.145722334268347,1.0
27,2001-08-27 00:00:00-04:00,15.479999542236328,15.649999618530273,15.399999618530273,15.479999542236328,11.237833976745605,827700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.206500008444344,1.0
28,2001-08-28 00:00:00-04:00,15.420000076293945,15.579999923706055,15.25,15.359999656677246,11.150720596313477,736900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.23440903539578,1.0
29,2001-08-29 00:00:00-04:00,15.289999961853027,15.3100004196167,15.0,15.010000228881836,10.896634101867676,397400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.193607434211426,0.0
30,2001-08-30 00:00:00-04:00,14.850000381469727,15.039999961853027,14.850000381469727,14.949999809265137,10.853076934814453,640100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.149315138766646,0.0
31,2001-08-31 00:00:00-04:00,15.0,15.100000381469727,14.899999618530273,14.899999618530273,10.816777229309082,3337900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.103985044178215,0.0
32,2001-09-04 00:00:00-04:00,15.0,15.649999618530273,15.0,15.380000114440918,11.165240287780762,1068600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.154169602407798,1.0
33,2001-09-05 00:00:00-04:00,15.380000114440918,15.380000114440918,14.899999618530273,14.90999984741211,10.824039459228516,1053200,0,0,0,0,0,0,0,0,100,0,0,0,0,0,15.10977510149949,0.0
34,2001-09-06 00:00:00-04:00,14.75,15.010000228881836,14.399999618530273,14.5,10.526394844055176,1384500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.998906901226857,0.0
35,2001-09-07 00:00:00-04:00,14.449999809265137,14.640000343322754,14.350000381469727,14.520000457763672,10.540916442871094,1408500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.911833002415369,0.0
36,2001-09-10 00:00:00-04:00,14.579999923706055,15.15999984741211,14.550000190734863,15.149999618530273,10.998269081115723,622100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.955136023527169,1.0
37,2001-09-17 00:00:00-04:00,15.140000343322754,15.140000343322754,14.470000267028809,14.600000381469727,10.598991394042969,1934300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.890565906789453,0.0
38,2001-09-18 00:00:00-04:00,14.600000381469727,15.0,14.350000381469727,14.550000190734863,10.56269359588623,902800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.8286448675068,0.0
39,2001-09-19 00:00:00-04:00,14.600000381469727,14.6899995803833,13.720000267028809,13.949999809265137,10.127120018005371,2415400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.66889122055377,0.0
40,2001-09-20 00:00:00-04:00,13.899999618530273,13.899999618530273,12.84000015258789,12.949999809265137,9.401159286499023,3498900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.35636550941038,0.0
41,2001-09-21 00:00:00-04:00,12.850000381469727,13.0,12.15999984741211,12.75,9.255970001220703,2051800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.064299053153947,0.0
42,2001-09-24 00:00:00-04:00,13.0,13.279999732971191,12.949999809265137,13.199999809265137,9.582650184631348,1964200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.907153736083254,0.0
