,Date,Open,High,Low,Close,Adj Close,Volume,CDL3BLACKCROWS,CDLEVENINGSTAR,CDLTASUKIGAP,CDLINVERTEDHAMMER,CDLMATCHINGLOW,CDLABANDONEDBABY,CDLMORNINGSTAR,CDLPIERCING,CDLSTICKSANDWICH,CDLTHRUSTING,CDLGRAVESTONEDOJI,CDLDRAGONFLYDOJI,CDLHAMMER,CDLENGULFING,EMA,Trend
0,1999-12-15 00:00:00-05:00,28.115249633789062,28.978437423706055,27.498687744140625,28.485187530517578,22.341520309448242,10540497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
1,1999-12-16 00:00:00-05:00,27.930280685424805,27.930280685424805,27.437030792236328,27.621999740600586,21.664506912231445,6309377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2,1999-12-17 00:00:00-05:00,27.621999740600586,27.9919376373291,27.375375747680664,27.86862564086914,21.857942581176758,11927724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
3,1999-12-20 00:00:00-05:00,27.86862564086914,28.361875534057617,27.498687744140625,27.760726928710938,21.77330780029297,6946072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
4,1999-12-21 00:00:00-05:00,27.9919376373291,28.793468475341797,27.9919376373291,28.0535945892334,22.003015518188477,7117486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5,1999-12-22 00:00:00-05:00,28.0535945892334,28.670156478881836,27.74531364440918,28.60849952697754,22.438232421875,5293259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
6,1999-12-23 00:00:00-05:00,28.60849952697754,28.978437423706055,28.485187530517578,28.731813430786133,22.534955978393555,4758743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
7,1999-12-27 00:00:00-05:00,28.731813430786133,29.594999313354492,28.731813430786133,28.916780471801758,22.680030822753906,8225342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
8,1999-12-28 00:00:00-05:00,28.916780471801758,29.34837532043457,28.42353057861328,28.60849952697754,22.438232421875,4179321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
9,1999-12-29 00:00:00-05:00,28.60849952697754,28.855125427246094,28.17690658569336,28.238563537597656,22.148090362548828,4097212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.289429092407225,0.0
10,1999-12-30 00:00:00-05:00,28.42353057861328,28.978437423706055,28.42353057861328,28.731813430786133,22.534955978393555,4359554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.36986260847612,1.0
11,1999-12-31 00:00:00-05:00,28.731813430786133,28.978437423706055,28.42353057861328,28.855125427246094,22.631669998168945,2946072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.458092211888843,1.0
12,2000-01-03 00:00:00-05:00,28.855125427246094,29.533344268798828,28.361875534057617,29.47168731689453,23.11525535583496,8402230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.642382230980786,1.0
13,2000-01-04 00:00:00-05:00,29.594999313354492,31.44468879699707,29.594999313354492,31.198062896728516,24.469282150268555,16051191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.107051442934917,1.0
14,2000-01-05 00:00:00-05:00,31.198062896728516,32.67781448364258,31.198062896728516,32.49284362792969,25.48480796813965,19823822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.722650022024876,1.0
15,2000-01-06 00:00:00-05:00,32.49284362792969,32.67781448364258,31.198062896728516,31.198062896728516,24.469282150268555,7903193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.99090690833463,1.0
16,2000-01-07 00:00:00-05:00,31.198062896728516,31.691312789916992,30.396530151367188,30.70481300354004,24.08241844177246,6773543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.120708016553795,1.0
17,2000-01-10 00:00:00-05:00,33.54100036621094,35.45234298706055,33.54100036621094,35.390689849853516,27.757652282714844,33965839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.078886531699197,1.0
18,2000-01-11 00:00:00-05:00,35.390689849853516,36.253875732421875,34.77412414550781,35.760623931884766,28.04779624938965,20134820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.930111513551118,1.0
19,2000-01-12 00:00:00-05:00,35.45234298706055,35.45234298706055,32.8627815246582,33.23271942138672,26.06511116027832,13100963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.166949314975774,1.0
20,2000-01-13 00:00:00-05:00,33.35602951049805,34.52750015258789,33.35602951049805,34.342529296875,26.9355525970459,8732387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.56250931168472,1.0
21,2000-01-14 00:00:00-05:00,34.342529296875,34.52750015258789,32.9860954284668,33.109405517578125,25.968393325805664,8151546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.66194498548352,1.0
22,2000-01-18 00:00:00-05:00,33.109405517578125,34.342529296875,32.61615753173828,34.03424835205078,26.693763732910156,8101774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.91145468849575,1.0
23,2000-01-19 00:00:00-05:00,34.03424835205078,34.465843200683594,33.602657318115234,34.28087615966797,26.887197494506836,6551343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.160440410527066,1.0
24,2000-01-20 00:00:00-05:00,34.28087615966797,34.9590950012207,32.9860954284668,33.17106246948242,26.01675033569336,7212063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.1623716939735,1.0
25,2000-01-21 00:00:00-05:00,33.17106246948242,33.17106246948242,32.246219635009766,32.30787658691406,25.339733123779297,8284136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.00700894723542,0.0
26,2000-01-24 00:00:00-05:00,32.30787658691406,33.54100036621094,31.937938690185547,32.8627815246582,25.774953842163086,8343031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.980785779494106,0.0
27,2000-01-25 00:00:00-05:00,36.00725173950195,37.48699951171875,36.00725173950195,36.993751525878906,29.01496124267578,29911201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.710415915200436,1.0
28,2000-01-26 00:00:00-05:00,36.93209457397461,36.93209457397461,35.88393783569336,36.13056182861328,28.337947845458984,10400710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.15044244491186,1.0
29,2000-01-27 00:00:00-05:00,36.13056182861328,37.117061614990234,36.13056182861328,36.62381362915039,28.724817276000977,9818449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.600146296591596,1.0
30,2000-01-28 00:00:00-05:00,36.62381362915039,36.993751525878906,35.945594787597656,36.253875732421875,28.434663772583008,7500963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.900824375833466,1.0
31,2000-01-31 00:00:00-05:00,35.945594787597656,35.945594787597656,35.32903289794922,35.82228088378906,28.09615135192871,7909072,0,0,0,0,0,0,0,0,0,0,0,100,100,0,35.06836192273448,1.0
32,2000-02-01 00:00:00-05:00,35.82228088378906,35.945594787597656,35.45234298706055,35.513999938964844,27.854360580444336,7237202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.149387016594545,1.0
33,2000-02-02 00:00:00-05:00,35.513999938964844,37.48699951171875,35.32903289794922,36.74712371826172,28.8215274810791,9411353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.43988459871585,1.0
