,Profits
Communication,0.24321945981987395
CustomerDiscretionary,-0.4668329298155831
CustomerStaples,0.4800616739198265
Energy,0.5325686718747693
Finance,-0.3030061439611545
Healthcare,-0.1827591109870983
Industrial,0.2705903797089843
Materials,0.040854629272829485
IT,0.08471339930202221
RealEstate,0.0500695262828051
Utilities,0.4279912723738315
All,0.10228086884116167
