,Profits
Communication,0.7800337792458156
CustomerDiscretionary,0.5396721573012249
CustomerStaples,0.18365454369959686
Energy,0.2144936733858978
Finance,0.12299327243140407
Healthcare,0.44395841550223025
Industrial,0.3665692185233275
Materials,0.09458080200589739
IT,0.44760394743563303
RealEstate,0.4565383930534508
Utilities,0.06809819159519455
All,0.3320514098730968
