,Profits
Communication,0.2541571927452658
CustomerDiscretionary,0.9237216348534906
CustomerStaples,0.3423298229983235
Energy,0.4899216743053477
Finance,0.44317010470414203
Healthcare,0.6098117217529523
Industrial,0.15918121836578575
Materials,0.645279424602239
IT,0.6061295094970282
RealEstate,0.2030091091383617
Utilities,0.8215694441176896
All,0.5072620167216683
