,Profits
Communication,0.39524120481706193
CustomerDiscretionary,0.5017813566783276
CustomerStaples,0.13377748082905758
Energy,0.11019485447553276
Finance,0.5018986588731668
Healthcare,0.10697050232318474
Industrial,0.16003909380728548
Materials,0.026105113284365215
IT,0.36448496303695
RealEstate,0.4618052399899879
Utilities,0.2523637496012418
All,0.26662080379086855
