,Profits
Communication,0.08900516778551178
CustomerDiscretionary,0.0928398745423042
CustomerStaples,0.031075835377637303
Energy,-0.01312314876061595
Finance,0.03432906682646952
Healthcare,-0.07707886601738032
Industrial,0.11696311975480286
Materials,0.21403473385060598
IT,0.04159648709222892
RealEstate,0.10450113271431492
Utilities,0.08439128451145558
All,0.06206912331020383
