,Communication,CustomerDiscretionary,CustomerStaples,Energy,Finance,Healthcare,Industrial,Materials,IT,RealEstate,Utilities,All
Positive Trades,179.0,193.0,220.0,200.0,214.0,194.0,217.0,171.0,210.0,173.0,171.0,2142.0
Negative Trades,145.0,191.0,169.0,140.0,177.0,169.0,175.0,125.0,160.0,117.0,143.0,1711.0
Total Trades,324.0,384.0,389.0,340.0,391.0,363.0,392.0,296.0,370.0,290.0,314.0,3853.0
Negative Trades Portion,0.44753086419753085,0.4973958333333333,0.43444730077120824,0.4117647058823529,0.45268542199488493,0.465564738292011,0.44642857142857145,0.4222972972972973,0.43243243243243246,0.40344827586206894,0.4554140127388535,0.44406955618998184
