,Profits
Communication,0.29933696198490023
CustomerDiscretionary,0.5483264484574047
CustomerStaples,0.23870190081877962
Energy,0.34876930261182904
Finance,0.5881315408349505
Healthcare,0.3411988366557598
Industrial,0.6644943520982538
Materials,0.8360508882160651
IT,0.7864362557351496
RealEstate,0.35499551207808955
Utilities,0.13913898206884195
All,0.46498063963981734
