,Profits
Communication,0.07461735720545751
CustomerDiscretionary,1.0635235255676927
CustomerStaples,0.34783898927811724
Energy,0.7535644775072051
Finance,0.32487145079715424
Healthcare,0.35086190522720695
Industrial,0.6261718665199254
Materials,0.5544166449687037
IT,0.35091671393163376
RealEstate,0.1971831249744951
Utilities,0.3249561969348217
All,0.4553772970031923
