,Profits
Communication,-0.1744009513376231
CustomerDiscretionary,-0.10189196239002166
CustomerStaples,-0.1396530160347688
Energy,0.18004721095623785
Finance,-0.1731688899867181
Healthcare,0.10825684144243107
Industrial,-0.028093155934330944
Materials,-0.12546339222188474
IT,0.040630058346613644
RealEstate,0.22000706287911254
Utilities,-0.0703702338139095
All,-0.03440187774788287
