,Profits
Communication,1.219512971243124
CustomerDiscretionary,-0.3960221062653632
CustomerStaples,0.8281797959163353
Energy,-0.26530628433696396
Finance,-0.09714938524496038
Healthcare,-0.4167152102101773
Industrial,-0.07102919380924556
Materials,0.9834241298350723
IT,0.37548164468426415
RealEstate,0.5264946846659339
Utilities,-0.09580421940759365
All,0.22131215664406187
