,Profits
Communication,-0.06674968433483268
CustomerDiscretionary,0.3369432623393831
CustomerStaples,0.5056355732112356
Energy,0.42193170587287837
Finance,0.2763255424422547
Healthcare,0.14173480286475088
Industrial,0.13807786096826982
Materials,0.841743100641515
IT,0.8398124207163243
RealEstate,0.35780313456968804
Utilities,0.11770171713330063
All,0.34860756514381114
