,Profits
Communication,0.17294827044568228
CustomerDiscretionary,0.5312130452369439
CustomerStaples,0.30761677264003245
Energy,0.3369938790383787
Finance,0.5243713142704561
Healthcare,0.2960147391491982
Industrial,0.40387467603962224
Materials,0.5771143941046063
IT,0.43361284603896705
RealEstate,0.23734772564218967
Utilities,0.21771814092315572
All,0.3659332006004449
