,Profits
Communication,0.7186305049604742
CustomerDiscretionary,0.6774278075580661
CustomerStaples,0.3565284983194038
Energy,-0.6247070756707549
Finance,0.46102389123570175
Healthcare,0.10342761567483673
Industrial,0.07002553689706442
Materials,0.559110851182992
IT,1.434917708570821
RealEstate,-0.012202503131910035
Utilities,1.24895278912282
All,0.4690934013558591
