,Communication,CustomerDiscretionary,CustomerStaples,Energy,Finance,Healthcare,Industrial,Materials,IT,RealEstate,Utilities,All
Positive Trades,549.0,612.0,603.0,584.0,614.0,576.0,623.0,530.0,689.0,562.0,682.0,6624.0
Negative Trades,567.0,594.0,561.0,507.0,528.0,590.0,585.0,444.0,535.0,492.0,551.0,5954.0
Total Trades,1116.0,1206.0,1164.0,1091.0,1142.0,1166.0,1208.0,974.0,1224.0,1054.0,1233.0,12578.0
Negative Trades Portion,0.5080645161290323,0.4925373134328358,0.48195876288659795,0.46471127406049495,0.46234676007005254,0.5060034305317325,0.48427152317880795,0.45585215605749485,0.43709150326797386,0.4667931688804554,0.4468775344687753,0.47336619494355225
