,Profits
Communication,-0.22599524950857178
CustomerDiscretionary,-0.10109682720953041
CustomerStaples,-0.13322044056743212
Energy,-0.1596389928004123
Finance,0.10712515296347679
Healthcare,0.21453828217906254
Industrial,-0.11515237918092024
Materials,-0.3122225719579344
IT,0.056641152278523066
RealEstate,1.1310086577287242
Utilities,-0.20702598696588406
All,0.0017635950362348933
