,Profits
Communication,0.09651308327099518
CustomerDiscretionary,0.12638730533638387
CustomerStaples,0.08295390592205695
Energy,-0.16656521667363958
Finance,0.07655079283613547
Healthcare,0.04291090129205833
Industrial,-0.03443489692438639
Materials,0.1721602452420483
IT,0.5475752387972566
RealEstate,0.19064355582457965
Utilities,0.008390380575837002
All,0.10732775098022157
