,Profits
Communication,0.15583440228989262
CustomerDiscretionary,0.3544968333105704
CustomerStaples,0.3228629355892046
Energy,0.14923150761083923
Finance,0.2988355992850187
Healthcare,0.07830480232259461
Industrial,0.05329184140838092
Materials,0.6439378366871792
IT,0.4041691715351083
RealEstate,0.33096983475994946
Utilities,0.13575997245393348
All,0.2613811972694695
