,Profits
Communication,-0.2427635178504065
CustomerDiscretionary,-0.28776807961065576
CustomerStaples,-0.06552614196252497
Energy,0.3555931417313652
Finance,-0.39103737559755286
Healthcare,0.2557867191059347
Industrial,-0.06617788650160382
Materials,-0.4553218483082162
IT,-0.4418761883057121
RealEstate,0.053345733485352834
Utilities,0.09057963858518465
All,-0.12596444467198845
