,Profits
Communication,0.14534782004511979
CustomerDiscretionary,0.18370557317498112
CustomerStaples,0.09236570434540006
Energy,-0.0866942958084377
Finance,0.13451230757195531
Healthcare,0.09270014696536565
Industrial,-0.0156846187162751
Materials,-0.10343606425510703
IT,0.03972291188867998
RealEstate,0.05452563770374809
Utilities,0.0790384662026555
All,0.05676329056876593
