,Profits
Communication,-0.45675953760382204
CustomerDiscretionary,3.092784692578767
CustomerStaples,-0.847547658627058
Energy,-0.14591785049929518
Finance,0.2921735604357536
Healthcare,0.696899423424026
Industrial,1.2615632697682635
Materials,0.9522264726977822
IT,-0.759365434173378
RealEstate,1.329764363482687
Utilities,0.6784282601796301
All,0.5668009898435845
