,Profits
Communication,0.033508719726168784
CustomerDiscretionary,1.104905829323607
CustomerStaples,0.8334145007858454
Energy,1.0098244721925025
Finance,1.1850235777275104
Healthcare,0.30228269020759113
Industrial,0.4976026533663793
Materials,1.2389834104953608
IT,1.1881158486495271
RealEstate,1.0266025820340259
Utilities,0.8855238148489788
All,0.8453072018828831
