,Profits
Communication,0.1080826550201688
CustomerDiscretionary,0.7167040933993104
CustomerStaples,0.27528370172434363
Energy,0.8510142366785389
Finance,0.4062204109406567
Healthcare,0.1608143066995288
Industrial,0.5359093990185695
Materials,0.4955410800159909
IT,0.13899492793469034
RealEstate,0.10484039877801381
Utilities,0.2066495884975146
All,0.3613681339059696
