,Profits
Communication,0.26494649111531815
CustomerDiscretionary,1.105190038682851
CustomerStaples,0.4494820760877171
Energy,0.9324694694233459
Finance,0.37980520077660956
Healthcare,0.435705891259007
Industrial,0.8304135153558124
Materials,0.7014799343951662
IT,0.533000723381424
RealEstate,0.26019701601580253
Utilities,0.45809078025490035
All,0.5805692994416718
