,Profits
Communication,0.5212470110249504
CustomerDiscretionary,-0.5966384597776186
CustomerStaples,0.5398809315858388
Energy,0.041070473791515565
Finance,0.3634475753367563
Healthcare,-0.2982008000773543
Industrial,0.10355291984618761
Materials,0.11630803705706015
IT,0.11698114407731028
RealEstate,0.4638864523692902
Utilities,-0.22337107836347478
All,0.09821957675879087
