,Profits
Communication,0.20865972930072865
CustomerDiscretionary,-0.12518328804049247
CustomerStaples,-0.06419707270506249
Energy,0.1658238054545424
Finance,-0.5998094085351948
Healthcare,-0.05430456125805775
Industrial,0.18725291237147582
Materials,-0.07393414223163244
IT,0.030359557611040474
RealEstate,0.2394303551749027
Utilities,0.09823023736616633
All,-0.0075180534995578085
