,Profits
Communication,0.6569018711928633
CustomerDiscretionary,0.5679673521771562
CustomerStaples,0.20181555124575312
Energy,0.8427981870418777
Finance,0.8892365972521932
Healthcare,0.22217988384712958
Industrial,0.4931010964067407
Materials,0.7153487776817524
IT,0.9297185934733249
RealEstate,0.3073246378628255
Utilities,0.3473013996894621
All,0.5635991803650531
