,Profits
Communication,0.1381631869926378
CustomerDiscretionary,-0.026033712083182975
CustomerStaples,0.2806248525430229
Energy,0.3464315241703071
Finance,0.029159069514386394
Healthcare,0.06224194430282238
Industrial,-0.13258254844593076
Materials,0.1797051292377453
IT,0.4721832395084978
RealEstate,0.63685279494563
Utilities,0.4671267763363441
All,0.22534460477956403
