,Profits
Communication,0.02997415806592097
CustomerDiscretionary,0.4413760868603619
CustomerStaples,1.046490448356552
Energy,-0.5399493698948069
Finance,0.24736931462475176
Healthcare,-0.27491734730542006
Industrial,0.01918809751178905
Materials,-0.37267508428407503
IT,0.2713184493212903
RealEstate,0.6083675008958299
Utilities,-0.32255381149101664
All,0.1079964490338276
