,Profits
Communication,0.1357840665718282
CustomerDiscretionary,0.781787912419578
CustomerStaples,0.636252317827356
Energy,0.7037359431553227
Finance,0.9284487541704803
Healthcare,0.21476154616665627
Industrial,0.47791316175645554
Materials,0.9453852607447304
IT,0.870107431764364
RealEstate,0.7863468571307801
Utilities,0.9737847759215122
All,0.6746806697811777
