Communication,CustomerDiscretionary,CustomerStaples,Energy,Finance,Healthcare,Industrial,Materials,IT,RealEstate,Utilities,All
-8.886811827400777,10.50184687788986,-8.744717128635997,-0.7171543190557514,17.363505656137775,3.0449054615265396,0.17391916690843345,-3.7393163002750356,-0.37064305215432114,1.1428502719182063,4.538548037549788,-8.886811827400777
-3.10247719205438,6.324855369499005,9.475782395335443,-3.232760769043807,12.355777386730551,2.968712514001311,1.4703402263660053,-7.9525952783195635,4.533164559803325,13.159654187633535,-1.3840817432876378,-3.10247719205438
1.644023025539326,-1.7983646694596018,4.914830119073187,5.021277894365014,-2.1186440335509076,0.561183108570745,-0.5376288894972276,-4.123943892306798,6.146158230858106,21.126761320114554,1.164617332557654,1.644023025539326
-1.4419275926335473,18.857589184407715,3.122677191449654,2.7855698339559467,-0.6446866462333389,-0.1780240154986501,-5.561029984595649,5.18383500128661,2.105811179519563,-5.499367271440079,0.5919343076123482,-1.4419275926335473
-10.664065470060734,-8.539523604528284,-2.1942399990778796,-3.205874417285713,3.384074166289892,0.7354907398815982,-8.677598436705466,-3.4587715027965373,-1.055686445317363,4.416764968204731,0.4919526267840979,-10.664065470060734
-4.001850112907974,-1.0474719383328335,2.0200318090975315,-1.0672563459774125,-2.693990602095525,0.638712478165445,1.6796034838162797,1.2932986425998223,-0.7480532163149434,11.082247340686749,-1.2772802419305265,-4.001850112907974
-6.289995811010513,4.966011911149309,-1.805509990269499,1.7075845193381838,-0.4851463997718355,6.1153440378681125,0.1718959760608243,1.742809632255998,3.3901310653872656,-2.3295467526459106,-0.4374639345553959,-6.289995811010513
2.6526063470300443,24.566791848029084,1.2114934692451556,-0.055742634248261425,1.0347006679262165,-3.3117543397287648,-5.3712149177128765,5.054644808743163,-8.338192419825077,-1.6497922417824356,9.310099933435325,2.6526063470300443
6.368395895431519,0.6495324366477178,-5.331512569414187,-2.024421113705259,-8.637875438327256,-5.836719399772107,1.6856709554138973,1.673054048254457,19.144385026737964,4.126492863090732,2.1499985831374886,6.368395895431519
-10.14659339443368,3.8300590281106253,-1.5239990154918672,2.205367832215771,1.2210564864309106,2.22178787592442,-0.8149782196897348,-3.3816460731378726,0.34403669724770225,1.6393370123565916,-15.859027949350477,-10.14659339443368
1.6440087152123368,-2.479241509986636,1.5296367112810856,9.196340264121332,3.983005857879945,-0.019316696015124535,10.623527975643384,-6.629204766314416,-10.724365449201272,-6.295407250961745,-4.926109208815404,1.6440087152123368
-1.4419296329777325,1.8414940459818894,2.3048885058522046,-1.913599442172071,1.2752084507985586,-4.090477285868388,4.199289285255389,6.737587117470085,3.608359432604715,-0.9100151928011968,3.3333398357506354,-1.4419296329777325
