,Profits
Communication,1.433084549841587
CustomerDiscretionary,1.143424485771733
CustomerStaples,0.7560254039076073
Energy,1.5099688785623715
Finance,1.150644548138172
Healthcare,0.6418273518837426
Industrial,1.3362542503961943
Materials,1.9142925313555987
IT,1.462669750038377
RealEstate,1.2304548288653867
Utilities,0.7024797438424439
All,1.1937000633975388
