,Profits
Communication,0.8500732606391355
CustomerDiscretionary,-0.007128685040693273
CustomerStaples,0.3976302356365693
Energy,0.594314281916821
Finance,0.2681160402261252
Healthcare,0.4565342072485588
Industrial,-0.04364991347475318
Materials,0.6490244164408275
IT,0.42524802055543987
RealEstate,0.8675612450485388
Utilities,0.6994846394153049
All,0.4705587377456189
