Communication,CustomerDiscretionary,CustomerStaples,Energy,Finance,Healthcare,Industrial,Materials,IT,RealEstate,Utilities,All
14.301311392438095,-10.472974126751694,-0.894454382826467,-3.12744331508992,4.074888641717791,-4.156479217603916,-4.322431600748686,-0.9276437847866532,5.1980179859702815,6.8750005479753185,-2.9761904761904816,14.301311392438095
-2.2028703642000096,-11.453745788918852,2.109932073397374,1.3556618819776673,8.479263077862882,6.8979933110367995,2.7579165749900767,-2.527646129541864,-3.816828838760614,2.4999948855637797,1.7307692307692264,-2.2028703642000096
8.909770292844684,-14.942527055666886,7.59301474929444,3.046875,-2.172126178618356,10.623946037099486,-1.5540595167581586,-4.29936305732484,-1.2416720880206356,-0.5813986681034464,-2.743144611840137,8.909770292844684
-1.0640561441586982,4.977377205803336,-3.799229295527752,1.6018306636155728,-6.348550466505017,2.4171355020934158,-3.3204232635124242,4.184985252005788,2.3702730656583952,-1.714277825429022,6.197713995269183,-1.0640561441586982
4.245340664874007,-1.0100952691779526,0.3830016105318208,-3.7515411282532085,1.5384692976463583,8.401833377267181,-2.170279278774217,4.092030009220565,-0.12830400136085984,3.5087738487969773,2.7153500127513865,4.245340664874007
2.2682800867177093,-18.308706045858386,-1.833335028754334,-0.3474529862725717,-0.5526660436573252,3.0619333621360454,-0.8684146112177302,-2.7894235585416567,0.35943054403698227,-1.9984048706733546,-5.877120146180019,2.2682800867177093
1.2498350743128839,-11.826540923054324,-1.1783607698455825,1.3457568995277427,0.3483120329453868,-6.302427351699862,-1.7910474407365484,1.0609586427849536,4.704896693585155,4.815862713167888,-5.9934342108807215,1.2498350743128839
-6.037564349366335,2.0602860319703495,1.7087915259128579,0.6996471166770277,-1.5277730498783484,-5.12334103197621,-0.9552224870742521,2.044285579361741,-0.5369248565338864,-0.09302269944171826,-5.854076991265416,-6.037564349366335
-7.842731045095405,5.66192622783781,-0.7106948468920109,-1.5341680905720807,1.0273967186865036,5.363488873964258,2.2857194386750166,4.733011472886986,-1.3036447062567333,-0.9345739084991607,0.08494603557946334,-7.842731045095405
3.763560799855142,-3.4412037943110505,0.8820308056173047,0.6391780892598149,0.9701777165068535,1.1065147141596583,1.3748894085812111,-0.5773170707152104,-6.544466361548729,0.6602660150002464,-1.062566622091282,3.763560799855142
-9.036736512883763,-0.9544252445397348,0.3724688943098471,-2.08620614965821,2.230218907369135,3.059047375953668,3.1728654596116144,3.247715473305874,-1.946299598255166,-1.5328749232819519,-3.1126441101328055,-9.036736512883763
-2.690682848059552,2.9716101610214025,-1.3685483511030299,-0.8591680104220529,-0.1445119764679248,4.543685426130239,2.0283378776153853,4.330864793982144,1.2964543300321338,-0.28167477738821844,3.8284083792947428,-2.690682848059552
8.258130846127358,8.291262871246659,-1.58298954904717,-0.1723607190184424,-1.9672143654745184,-3.2916014803059,3.6800974907256716,0.7010283348607373,5.639290039277796,3.339883520583271,-3.2798834548790836,8.258130846127358
0.7960332162942052,17.339929995743987,1.5754445761101152,5.593803933484807,-1.3498564023915094,-3.675589496826504,-3.2730538605969173,-3.9723856018161996,4.035824417767969,-1.12843087014447,1.9111335331143664,0.7960332162942052
6.9052391305462635,2.9720648008392203,0.5869503066439563,1.0373677690022731,-1.2965550915948256,-16.752770277156287,3.3848225695651166,2.288473920101481,8.97431034382734,-11.783964832987209,0.6954826757533965,6.9052391305462635
-4.350518023265266,0.718089230871783,-0.20070704924654592,-3.1486648889511315,-1.1024607437043699,-2.229006235836124,-0.9587445931427112,1.9499969482421875,-4.0390823516436,-0.4813472904117191,0.4337976994540895,-4.350518023265266
-4.694407376449902,7.943427924096795,-0.3994248272735632,-17.56774705547231,4.658822452320763,-16.504422474676787,1.0006562795070693,3.837949384702142,1.2642294606810367,-6.2960791596240995,0.6070603617590535,-4.694407376449902
0.3262071461995788,-11.007145472935264,1.0732327945474935,-3.129540017453209,-4.810995189614374,-2.106971034577427,-2.3811953239369643,-3.6775645643163415,2.0798946866936348,-1.628857928717082,-0.7435592988132953,0.3262071461995788
-3.3814375084003814,-1.651883875049137,-0.32848284603504396,0.029086026278406507,3.0208441198209783,5.287566717391684,0.34846694099364584,4.33495055683899,3.185680141918354,-4.187184758949641,0.7694666012564113,-3.3814375084003814
4.0931274127568,3.1269368741534436,2.872017229053654,0.8501066675034679,0.9817141618414666,0.09085032974256535,-3.346087215990451,0.9153265542294093,-1.7011094231329054,2.4249427465028077,5.235095409730349,4.0931274127568
-3.6261909850915828,0.2129212685961761,-2.550872471245995,0.6791377039593982,-1.3710476421046423,4.5621031347660335,-1.2038930029571304,4.919059096054994,1.014719732417646,-5.134789439360716,1.1780352640206218,-3.6261909850915828
-0.3646388566799317,-1.5132815693034445,1.1305798065115624,2.4747780404315733,-2.046500613720795,-8.207737076450101,0.04846696891355862,1.224075153316818,1.6300620371206662,7.817581926834592,1.5911886563884536,-0.3646388566799317
0.7440807603193775,0.4891924759241988,-1.165783498767965,8.42503284513893,2.5808716499007573,3.5091761739025458,2.268509760095185,2.3285059537288646,-5.321413505659137,-0.1290352113785218,0.1277903216056302,0.7440807603193775
1.4601448651372806,5.216131391758296,0.8073880464799572,-1.859552525181499,0.35870440152372396,-2.3000694029222615,-3.481571340586342,2.799202585524327,0.731319903620971,1.693008781231086,1.3427121475433097,1.4601448651372806
-0.44075548199083414,5.421693430773303,0.1235405896056676,-3.2092425273069836,0.495800313077325,1.4081865931877502,-5.30082547496967,-1.4465902354385207,0.3157094347043312,0.16207826188296792,-1.641099880827909,-0.44075548199083414
1.537475606909581,8.074320920724972,0.30395581141692674,2.2716090602429944,4.038230321740599,0.9978016944532726,1.9372616024113682,-0.8458559642701147,0.0,6.489673967166979,2.1298901199688203,1.537475606909581
2.319740461187564,5.319880854146845,2.903183986209058,3.957915037541042,-3.672374918518173,5.859512361039762,9.917355371900811,1.0162797400143404,-2.575587905935052,2.400782825974872,-13.36916991637564,2.319740461187564
1.395129729443937,12.835526391903684,-1.3616065580250876,-1.4431456061081462,1.0960034717074194,1.9543047591900233,0.5076142131979537,4.901955080763827,0.18178323481924963,1.2671582067096665,-1.9840807470970674,1.395129729443937
-6.904740334859511,-8.654397144557308,-3.8748860469708717,2.441181856043201,0.6301815380350888,-0.40022140391515393,1.9916142557651995,2.779252342317932,-0.6736595165842232,-0.6276194245094473,10.014118689666645,-6.904740334859511
0.4686723377624844,5.827524923131051,-4.671468028155317,-2.5920248979832223,-3.270903637870987,4.453822781466087,2.597402597402592,0.7922757575108648,-5.157205971200639,-0.9041568242955975,-0.5376376470134687,0.4686723377624844
3.3476835814254144,3.429799047534658,2.777100779637024,-1.6023765676622617,0.2592397446569521,1.2004269029549448,2.441613588110414,5.582681637519187,3.463918155001622,-6.160710644052898,2.5641078254945597,3.3476835814254144
8.25812852692674,2.0071037552698385,1.0906333069015943,-1.1389141526063753,10.595866100818327,-4.442791945525855,0.6370448343628681,5.057672575280918,-2.6633522871589292,-3.007949270157738,-4.4733091827954325,8.25812852692674
0.7960450255927185,4.97117147415365,-0.46456674752069205,0.11484773412304605,-4.249291876542557,1.0167842288669107,-1.8333307902018277,2.061129508297171,0.6289310838898103,1.6353752514875595,1.046339961053235,0.7960450255927185
6.905226132015002,-5.4724046876529115,-2.245870408730127,-0.6090693584734481,-8.042895442359253,-0.8723762555992494,-2.826084696104175,3.41292201381151,-0.4384241119273895,-2.1087739093342606,3.312261282366478,6.905226132015002
