,Profits
Communication,0.03761678317010701
CustomerDiscretionary,0.5938049121570347
CustomerStaples,0.4297535157597702
Energy,0.3183978281220875
Finance,0.483525643587616
Healthcare,0.14742900762011027
Industrial,0.3287988698646016
Materials,0.8824780203909389
IT,0.044215826598748155
RealEstate,0.48514889306627895
Utilities,0.8439655809563689
All,0.41167159720575097
