,Profits
Communication,0.38171512398734414
CustomerDiscretionary,0.006530183382973028
CustomerStaples,0.2232358852668672
Energy,0.34889904473853744
Finance,0.29330658067757753
Healthcare,0.15232831034267735
Industrial,0.19536767364048244
Materials,0.2767170909087803
IT,0.554505375722542
RealEstate,0.4544356188642068
Utilities,0.1962939025575433
All,0.2747749197345697
