,Profits
Communication,0.007230302920848558
CustomerDiscretionary,0.2988486119017683
CustomerStaples,0.7878387018852282
Energy,-0.3861424081080444
Finance,1.0075084815081636
Healthcare,-0.17636355350535335
Industrial,0.006630658542033804
Materials,0.18379315500616178
IT,0.06832676360055372
RealEstate,0.17135434289698162
Utilities,0.19242995248673211
All,0.2028241173514108
