,Profits
Communication,-0.07565583271235038
CustomerDiscretionary,0.2866945971034842
CustomerStaples,-0.08129965659798039
Energy,-0.4088177225739035
Finance,0.42483639345253144
Healthcare,-0.08164180581171912
Industrial,-0.33747779724424976
Materials,0.1750858451061834
IT,0.606350994803137
RealEstate,0.017694599252307742
Utilities,0.7200533916196706
All,0.12070629744460908
