,Profits
Communication,0.13910678185305947
CustomerDiscretionary,0.483054357807975
CustomerStaples,0.13772653887339095
Energy,0.3410888376096187
Finance,0.9446541822509078
Healthcare,0.20170439834565154
Industrial,0.3249622043806533
Materials,0.3287869529215132
IT,0.5324944730589264
RealEstate,0.7614382921747426
Utilities,0.4197780607496455
All,0.4055305944242856
