,Profits
Communication,-0.0007696522194464324
CustomerDiscretionary,0.03800156926653667
CustomerStaples,0.029368421452301563
Energy,-0.04768259106189448
Finance,0.1581776823141062
Healthcare,-0.027748547608594444
Industrial,0.07905485977712985
Materials,0.17809344413894182
IT,0.12668824103794385
RealEstate,0.03095447730133124
Utilities,0.015205985516162408
All,0.05174279651146114
