,Profits
Communication,0.19564681362533257
CustomerDiscretionary,-0.3064303015954748
CustomerStaples,-0.01592914261588307
Energy,-0.3938584397664362
Finance,-0.35069660868554914
Healthcare,-0.2140114320470042
Industrial,0.01773493986047607
Materials,0.0558544026866514
IT,-0.47855700963255066
RealEstate,0.148561398665315
Utilities,-0.12781522514910734
All,-0.14609481802341107
