,Profits
Communication,-0.03914570378702969
CustomerDiscretionary,-0.17636142124615886
CustomerStaples,0.07950265604573117
Energy,0.05235190724086837
Finance,0.1082564638394455
Healthcare,-0.0005633934443010159
Industrial,0.16664954253328487
Materials,0.14411255340313764
IT,0.10876857768977914
RealEstate,0.05498544288223708
Utilities,0.03768299499357266
All,0.0483909946816842
