,Profits
Communication,-0.021560044493072902
CustomerDiscretionary,0.23667349943750066
CustomerStaples,0.15775136108342241
Energy,-0.06848925028320814
Finance,0.08534945226960218
Healthcare,0.0320383951584999
Industrial,-0.19608693762914908
Materials,0.31950197888009746
IT,0.06894187958247787
RealEstate,0.08511785463375253
Utilities,-0.006472018438970191
All,0.0601307295422405
