,Date,Open,High,Low,Close,Adj Close,Volume,CDL3BLACKCROWS,CDLEVENINGSTAR,CDLTASUKIGAP,CDLINVERTEDHAMMER,CDLMATCHINGLOW,CDLABANDONEDBABY,CDLMORNINGSTAR,CDLPIERCING,CDLSTICKSANDWICH,CDLTHRUSTING,CDLGRAVESTONEDOJI,CDLDRAGONFLYDOJI,CDLHAMMER,CDLENGULFING,EMA,Trend
0,1999-12-15 00:00:00-05:00,41.625,42.125,41.53125,41.53125,19.962820053100586,13867400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
1,1999-12-16 00:00:00-05:00,40.875,42.40625,40.875,41.875,20.1280517578125,11829800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2,1999-12-17 00:00:00-05:00,41.96875,42.125,41.125,41.3125,19.85767364501953,21294800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
3,1999-12-20 00:00:00-05:00,41.625,41.84375,40.5,40.9609375,19.688684463500977,6932600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
4,1999-12-21 00:00:00-05:00,40.5,41.0,40.3125,40.375,19.40704917907715,7145200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5,1999-12-22 00:00:00-05:00,40.34375,40.9375,40.03125,40.5,19.467119216918945,8356400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
6,1999-12-23 00:00:00-05:00,41.21875,42.03125,40.75,41.90625,20.143077850341797,7830400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
7,1999-12-27 00:00:00-05:00,41.96875,42.09375,40.625,41.0,19.707460403442383,7026400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
8,1999-12-28 00:00:00-05:00,40.78125,41.28125,40.25,40.34375,19.392019271850586,8782600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
9,1999-12-29 00:00:00-05:00,40.5,41.15625,40.4375,40.59375,19.512191772460938,4378800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.03984375,0.0
10,1999-12-30 00:00:00-05:00,40.6875,40.6875,39.875,40.21875,19.331932067871094,5481800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.89055397727273,0.0
11,1999-12-31 00:00:00-05:00,40.28125,40.5,40.09375,40.28125,19.36198616027832,2758600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.779771435950416,0.0
12,2000-01-03 00:00:00-05:00,39.75,40.375,38.9375,39.15625,18.821226119995117,13458200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.48458572032307,0.0
13,2000-01-04 00:00:00-05:00,38.6875,39.09375,38.25,38.40625,18.460729598999023,14510800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.106706498446144,0.0
14,2000-01-05 00:00:00-05:00,39.0,40.875,38.90625,40.5,19.467119216918945,17485000,0,0,0,0,0,0,100,0,0,0,0,0,0,0,40.178214407819574,1.0
15,2000-01-06 00:00:00-05:00,40.3125,42.90625,40.09375,42.59375,20.473533630371094,19461600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.61740269730692,1.0
16,2000-01-07 00:00:00-05:00,42.96875,43.125,42.0,42.46875,20.413448333740234,16603800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.95401129779657,1.0
17,2000-01-10 00:00:00-05:00,42.09375,42.3125,41.78125,41.875,20.1280517578125,8545400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.121463789106286,1.0
18,2000-01-11 00:00:00-05:00,41.875,42.625,41.8125,42.0,20.188135147094727,8722600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.28119764563242,1.0
19,2000-01-12 00:00:00-05:00,41.625,42.1875,41.40625,41.75,20.067968368530273,10314200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.36643443733561,1.0
20,2000-01-13 00:00:00-05:00,41.75,43.0,41.5625,42.71875,20.533620834350586,12056000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.61230999418368,1.0
21,2000-01-14 00:00:00-05:00,42.75,42.75,41.5,41.875,20.1280517578125,11268800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.660071813423016,1.0
22,2000-01-18 00:00:00-05:00,41.375,42.75,41.1875,42.375,20.368392944335938,11929400,0,0,0,0,0,0,0,100,0,0,0,0,0,0,41.79005875643701,1.0
23,2000-01-19 00:00:00-05:00,42.125,42.9375,41.84375,42.78125,20.563655853271484,13088800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.97027534617574,1.0
24,2000-01-20 00:00:00-05:00,42.59375,42.625,41.34375,41.84375,20.113037109375,9613400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.94727073778015,0.0
25,2000-01-21 00:00:00-05:00,42.0,42.59375,41.65625,42.5,20.428468704223633,14343600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.04776696727467,1.0
26,2000-01-24 00:00:00-05:00,42.71875,43.15625,41.5,42.125,20.248220443725586,12459400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.061809336861096,1.0
27,2000-01-25 00:00:00-05:00,42.0,43.0625,41.90625,42.03125,20.203157424926758,11921600,0,0,0,100,0,0,0,0,0,0,100,0,0,0,42.05625309379544,0.0
28,2000-01-26 00:00:00-05:00,42.03125,42.28125,41.34375,41.75,20.067968368530273,9298000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.00057071310536,0.0
29,2000-01-27 00:00:00-05:00,41.65625,41.65625,39.875,40.5,19.467119216918945,10548400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.72773967435893,0.0
30,2000-01-28 00:00:00-05:00,40.0,40.5,39.4375,39.4375,18.956418991088867,10361000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.311332460839125,0.0
31,2000-01-31 00:00:00-05:00,39.3125,41.78125,38.9375,41.4375,19.917762756347656,14612200,0,0,0,0,0,0,100,0,0,0,0,0,0,100,41.33427201341383,1.0
32,2000-02-01 00:00:00-05:00,41.65625,41.71875,40.6875,41.59375,19.992862701416016,10665400,0,0,0,0,0,0,0,0,0,0,0,100,0,0,41.38144982915677,1.0
33,2000-02-02 00:00:00-05:00,41.625,42.4375,41.625,41.90625,20.143077850341797,11562800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.47686804203736,1.0
34,2000-02-03 00:00:00-05:00,41.71875,42.0,40.03125,41.1875,19.79758644104004,11610800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.42425567075784,0.0
35,2000-02-04 00:00:00-05:00,41.75,41.75,40.03125,40.4375,19.437084197998047,11436200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.24484554880187,0.0
36,2000-02-07 00:00:00-05:00,39.75,40.625,39.75,40.375,19.40704917907715,7101200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.08669181265608,0.0
37,2000-02-08 00:00:00-05:00,40.5,40.9375,39.34375,39.46875,18.971437454223633,9372000,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,40.79252057399134,0.0
38,2000-02-09 00:00:00-05:00,38.375,38.65625,38.0,38.125,18.428264617919922,12408200,0,0,0,100,0,0,0,0,0,0,0,0,0,0,40.307516833265645,0.0
39,2000-02-10 00:00:00-05:00,38.125,38.84375,37.65625,37.9375,18.337631225585938,13475600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.8766046817628,0.0
40,2000-02-11 00:00:00-05:00,38.0,38.34375,36.34375,36.9375,17.854265213012695,12465800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.34222201235138,0.0
