,Date,Open,High,Low,Close,Adj Close,Volume,CDL3BLACKCROWS,CDLEVENINGSTAR,CDLTASUKIGAP,CDLINVERTEDHAMMER,CDLMATCHINGLOW,CDLABANDONEDBABY,CDLMORNINGSTAR,CDLPIERCING,CDLSTICKSANDWICH,CDLTHRUSTING,CDLGRAVESTONEDOJI,CDLDRAGONFLYDOJI,CDLHAMMER,CDLENGULFING,EMA,Trend
0,2011-06-24 00:00:00-04:00,19.375,19.575000762939453,18.420000076293945,18.625,12.955239295959473,1675400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
1,2011-06-27 00:00:00-04:00,18.344999313354492,18.975000381469727,18.295000076293945,18.825000762939453,13.094356536865234,895200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2,2011-06-28 00:00:00-04:00,19.170000076293945,19.9950008392334,18.850000381469727,19.350000381469727,13.459537506103516,4151800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
3,2011-06-29 00:00:00-04:00,19.5,20.485000610351562,19.350000381469727,20.03499984741211,13.936012268066406,3695200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
4,2011-06-30 00:00:00-04:00,20.334999084472656,21.0,20.09000015258789,20.700000762939453,14.398575782775879,3025600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5,2011-07-01 00:00:00-04:00,20.600000381469727,23.71500015258789,20.5,21.100000381469727,14.676807403564453,8334200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
6,2011-07-05 00:00:00-04:00,21.104999542236328,21.5,20.825000762939453,21.104999542236328,14.680288314819336,11823000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
7,2011-07-06 00:00:00-04:00,20.799999237060547,21.125,20.5049991607666,20.94499969482422,14.568992614746094,10983000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
8,2011-07-07 00:00:00-04:00,21.094999313354492,21.6299991607666,20.854999542236328,20.889999389648438,14.530732154846191,16707600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
9,2011-07-08 00:00:00-04:00,20.399999618530273,21.299999237060547,20.260000228881836,20.704999923706055,14.402052879333496,16417000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.22800006866455,1.0
10,2011-07-11 00:00:00-04:00,20.395000457763672,20.395000457763672,19.7549991607666,20.049999237060547,13.946442604064941,9495200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.195636281100185,0.0
11,2011-07-12 00:00:00-04:00,19.93000030517578,20.4950008392334,19.719999313354492,20.239999771118164,14.078605651855469,8011200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.203702370194364,1.0
12,2011-07-13 00:00:00-04:00,20.260000228881836,20.6200008392334,19.6200008392334,19.979999542236328,13.897754669189453,11642800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.16302912874745,0.0
13,2011-07-14 00:00:00-04:00,19.985000610351562,20.010000228881836,19.104999542236328,19.31999969482422,13.438665390014648,11528400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.009751049852316,0.0
14,2011-07-15 00:00:00-04:00,19.5,19.735000610351562,19.049999237060547,19.579999923706055,13.619519233703613,9938400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.931614481462088,0.0
15,2011-07-18 00:00:00-04:00,19.364999771118164,19.795000076293945,18.875,19.559999465942383,13.605609893798828,8311600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.86404811500396,0.0
16,2011-07-19 00:00:00-04:00,19.6299991607666,19.969999313354492,19.565000534057617,19.8700008392334,13.821244239807129,6423000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.865130428500223,1.0
17,2011-07-20 00:00:00-04:00,19.895000457763672,19.969999313354492,19.700000762939453,19.764999389648438,13.748199462890625,5449000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.846924785072627,0.0
18,2011-07-21 00:00:00-04:00,19.764999389648438,20.1200008392334,19.55500030517578,20.049999237060547,13.946442604064941,7249200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.883847412706793,1.0
19,2011-07-22 00:00:00-04:00,20.139999389648438,20.40999984741211,19.954999923706055,20.28499984741211,14.109909057617188,6645600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.95678421901685,1.0
20,2011-07-25 00:00:00-04:00,20.625,21.059999465942383,20.325000762939453,20.684999465942383,14.38814640045166,8898600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.08918699118513,1.0
21,2011-07-26 00:00:00-04:00,20.69499969482422,21.860000610351562,20.635000228881836,21.524999618530273,14.972433090209961,11324200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.35024383252061,1.0
22,2011-07-27 00:00:00-04:00,21.510000228881836,21.649999618530273,20.985000610351562,21.030000686645508,14.6281156539917,6998400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.47383598781605,1.0
23,2011-07-28 00:00:00-04:00,21.21500015258789,21.469999313354492,21.094999313354492,21.389999389648438,14.878524780273438,6654600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.640411151785575,1.0
24,2011-07-29 00:00:00-04:00,21.174999237060547,22.30500030517578,20.985000610351562,21.895000457763672,15.229788780212402,10709600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.868518298327047,1.0
25,2011-08-01 00:00:00-04:00,22.520000457763672,22.690000534057617,21.9950008392334,22.485000610351562,15.640192031860352,11518400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.162424173240595,1.0
26,2011-08-02 00:00:00-04:00,22.264999389648438,22.450000762939453,21.125,21.165000915527344,14.722023010253906,10995600,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,21.162892671838186,1.0
27,2011-08-03 00:00:00-04:00,21.639999389648438,22.700000762939453,19.510000228881836,20.71500015258789,14.409010887145996,13413800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.081457668338132,0.0
28,2011-08-04 00:00:00-04:00,20.354999542236328,20.354999542236328,18.614999771118164,19.209999084472656,13.36215591430664,15377800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.74119247127168,0.0
29,2011-08-05 00:00:00-04:00,19.454999923706055,19.610000610351562,16.719999313354492,18.655000686645508,12.976102828979492,12348600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.361884874066924,0.0
30,2011-08-08 00:00:00-04:00,17.6200008392334,18.0,14.739999771118164,16.165000915527344,11.244104385375977,16543000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.598815063423363,0.0
